SIRET,nom_etab,type_etab,etatAdministratifEtablissement,anciennete_ans,trancheEffectifsEtablissement,adresse_sirene,activitePrincipaleEtablissement
79536956000029,Inconnu,Restaurant,A,13.0,12,32 SAINT-MAUR,56.10A
85078482800012,BIBIMBAPS,Restaurant,A,7.0,03,14 SAINT-FERDINAND,56.10A
34264574400018,Inconnu,Restaurant,A,39.0,NN,61 ORDENER,56.10C
44916235300014,Inconnu,Restaurant,A,23.0,12,19 EDGAR QUINET,56.10A
51030573300022,COOK D'ASIE,Restaurant,F,7.0,02,30 BOSQUET,56.10A
42178075000012,Inconnu,Restaurant,A,27.0,03,15 DAUPHINE,56.10A
79464455900021,Inconnu,Autre,A,13.0,11,39 DES VINAIGRIERS,10.71C
99526102100019,Inconnu,Bar,A,1.0,NN,49 GAMBETTA,56.30Z
55214678900037,Inconnu,Restaurant,A,13.0,11,68 SAINT-DENIS,56.10A
52101043900011,COMPTOIR PRINCIPAL,Restaurant,A,16.0,11,29 DE GRENELLE,56.10A
93183670400011,L&M AMSTERDAM,Autre,A,2.0,NN,54 D'AMSTERDAM,10.71D
49769622900010,Inconnu,Restaurant,A,19.0,03,2 VERSIGNY,56.10A
82798758700033,Inconnu,Restaurant,A,7.0,03,92 BEAUMARCHAIS,56.10A
78423706700011,Inconnu,Restaurant,A,126.0,11,55 DE BOURBON,56.10A
42049548300018,Inconnu,Restaurant,A,28.0,12,47 GEORGE V,56.10A
83464261300022,Inconnu,Restaurant,A,8.0,03,21 DU TRANSVAAL,56.10A
38137328100017,Inconnu,Restaurant,A,35.0,11,17 DU FBG DU TEMPLE,56.10A
52960635200019,Inconnu,Restaurant,A,16.0,11,64 DES DAMES,56.10A
51052019000016,MONGOO,Restaurant,A,17.0,11,30 GODOT DE MAUROY,56.10C
87886837100021,Inconnu,Autre,A,7.0,11,17 DU DEBARCADERE,93.13Z
89363775100015,Inconnu,Restaurant,A,6.0,01,175 SAINT-MAUR,56.10C
84519269900021,LE DIPLOMATE,Bar,A,7.0,11,110 DE COURCELLES,56.30Z
84946266800021,LE LUTECIA,Bar,A,6.0,01,14 DE TOURVILLE,56.30Z
87791765800016,BANGKOK CAFE,Bar,A,7.0,03,35 BOURDON,56.30Z
82938081500011,LE BOLIVAR,Restaurant,A,9.0,11,31 SECRETAN,56.10A
85332892000014,NUL BAR AILLEURS,Restaurant,A,7.0,02,18 DE COTTE,56.10A
82814264600011,Inconnu,Restaurant,A,9.0,01,8 D'ESTREES,56.10A
88507408800026,Inconnu,Restaurant,A,6.0,02,143 LAMARCK,56.10A
79537116000016,LES TONTONS DU 8EME,Restaurant,A,13.0,11,8 D'ARTOIS,56.10A
42185379700015,Inconnu,Restaurant,A,27.0,03,146 DU CHATEAU,56.10A
84155466000016,RAPHAEL H,Restaurant,A,8.0,01,36 DE BERRI,56.10A
90014091400012,ZAZA,Restaurant,A,5.0,02,51 CHOISEUL,56.10A
90302584900014,FROM JURA WITH LOVE,Bar,A,5.0,NN,5 EUGENE SUE,56.30Z
82405667500021,MARCELLE,Bar,A,9.0,NN,9 ANTOINE VOLLON,56.30Z
40973784800021,Inconnu,Restaurant,A,29.0,03,2 MARIE ET LOUISE,56.10A
50471295100012,Inconnu,Restaurant,A,18.0,01,38 DE BELLECHASSE,56.10A
53096591200013,HA LONG BAIE,Restaurant,A,15.0,01,80 DE SAUSSURE,56.10C
41901890800014,Inconnu,Restaurant,A,28.0,03,106 DE LA FOLIE-MERICOURT,56.10A
84137603100016,Inconnu,Restaurant,A,8.0,NN,45 DES TROIS BORNES,56.10A
94520444400018,Inconnu,Restaurant,A,1.0,NN,59 DE MIROMESNIL,56.10C
94520444400018,Inconnu,Restaurant,A,1.0,NN,59 DE MIROMESNIL,56.10C
38808301600302,I K,Autre,A,11.0,12,13 DU TEMPLE,55.10Z
49118615100016,Inconnu,Restaurant,A,20.0,02,19 PHILIPPE-AUGUSTE,56.10A
43430885400018,Inconnu,Restaurant,A,25.0,01,9 DE L' OLIVE,56.10A
48508056800010,LES AMANTS VERTS,Restaurant,A,21.0,02,50 DE LA FOLIE-REGNAULT,56.10A
84509827600023,Inconnu,Restaurant,A,7.0,11,54 DE LA BIENFAISANCE,56.10A
43874576200056,FESTINS DAUMESNIL,Autre,A,21.0,12,211 DAUMESNIL,56.21Z
51282393100013,Inconnu,Restaurant,A,17.0,02,160 SAINT-MARTIN,56.10A
52449797100019,Inconnu,Restaurant,A,16.0,11,13 DES GRANDS AUGUSTINS,56.10A
35128950900017,Inconnu,Restaurant,A,37.0,11,6 DE TAILLEBOURG,56.10A
32812971300017,Inconnu,Restaurant,A,43.0,12,107 DE L'UNIVERSITE,56.10A
40813006000010,MIGLIA,Restaurant,A,30.0,11,233 DU FAUBOURG SAINT-HONORE,56.10A
50770870900013,CAFE LA LAVERIE,Restaurant,A,18.0,01,1 SORBIER,56.10A
79322114400017,NON SOLO PIZZE,Restaurant,A,13.0,03,5 MESNIL,56.10A
82836035400025,Inconnu,Restaurant,A,7.0,11,21 DE CHARONNE,56.10A
80747190900018,LE SPLIT,Bar,A,12.0,NN,83 DE LA ROQUETTE,56.30Z
83141063400016,SANJO,Restaurant,A,9.0,11,29 D'ARGENTEUIL,56.10A
84929542300016,Inconnu,Restaurant,A,7.0,03,14 BOCHART DE SARON,56.10A
82354755900034,FLOREAL BELLEVILLE,Bar,A,8.0,11,34 JULIEN LACROIX,56.30Z
42233042300027,HOTEL MARIGNAN,Autre,A,27.0,21,12 DE MARIGNAN,55.10Z
53286191100016,L'ADADA,Restaurant,A,15.0,11,15 DU MAINE,56.10A
52832889100023,BAR DE LA SOUMAM,Restaurant,A,15.0,01,4 D'ALIGRE,56.10A
83534266800018,NICOLE'S,Restaurant,A,8.0,NN,14 DE BELLECHASSE,56.10A
53089083900018,Inconnu,Autre,A,15.0,01,201 DU FAUBOURG SAINT-DENIS,47.71Z
79293063800012,IN BOCCA AL LUPO,Restaurant,A,13.0,02,14 FRANCOEUR,56.10A
83759710300022,Inconnu,Autre,A,8.0,NN,1 D'ARGENTINE,55.10Z
80352061800015,ALIMENTS EXPRESS,Autre,A,12.0,02,42 DU TEMPLE,47.11B
81517352100239,JOE & THE JUICE,Restaurant,A,1.0,NN,84 PAUL DOUMER,56.10C
50997885400032,Inconnu,Restaurant,A,11.0,11,61 DU MAINE,56.10A
87753220000020,CHEZ PAOLO,Restaurant,A,7.0,02,68 DE LA GRANDE ARMEE,56.10C
85146233300010,AFENDI,Restaurant,A,7.0,11,84 DU FAUBOURG SAINT-DENIS,56.10A
52879078500018,LE FIL ROUGE CAFE,Restaurant,A,16.0,01,3 RENE BOULANGER,56.10A
33188899000206,Inconnu,Autre,A,28.0,NN,2 DU PONT NEUF,47.72B
98198552600012,Inconnu,Restaurant,A,3.0,NN,42 DE LABORDE,56.10C
52037934800011,CAVES DE PRAGUE,Autre,A,16.0,01,8 DE PRAGUE,47.25Z
98745116800015,MARCHE PETITE PIERRE,Autre,A,2.0,NN,10 DE LA PETITE PIERRE,47.11B
85062129300016,Inconnu,Restaurant,A,7.0,00,12 DE TREVISE,56.10A
85002677400024,Inconnu,Restaurant,A,7.0,11,14 ROUGEMONT,56.10A
52454425100019,MAISON BARTHOUIL,Autre,A,16.0,03,41 CHARLOT,47.29Z
49871127400015,CHEZ MAMANE,Restaurant,A,19.0,02,27 DES CINQ DIAMANTS,56.10A
80199060700013,HAWAIA,Restaurant,A,12.0,02,6 D'ODESSA,56.10C
43896132800012,Inconnu,Restaurant,A,25.0,02,34 DE PENTHIEVRE,56.10A
81319726600014,OKI,Restaurant,A,11.0,03,35 DE PONTHIEU,56.10A
83988032500015,SEOUL MAMA,Restaurant,A,8.0,11,33 VIOLET,56.10C
79792008900027,BAR DES THEATRES,Restaurant,A,10.0,11,44 JEAN GOUJON,56.10A
49444998600012,LE PETIT FLORE,Restaurant,A,19.0,02,6 CROIX DES PETITS CHAMPS,56.10A
88183721500014,CAFE LES DEUX GARES,Restaurant,A,6.0,11,1 DES DEUX GARES,56.10A
51473293200025,Inconnu,Restaurant,A,12.0,11,6 BOBILLOT,56.10A
49820765300011,AU RENDEZ VOUS DES AMIS,Restaurant,A,19.0,02,114 BLOMET,56.10C
88293622200018,Inconnu,Restaurant,A,6.0,NN,72 DES GOBELINS,56.10C
91250382800010,Inconnu,Restaurant,A,4.0,02,42 DE L' AMIRAL HAMELIN,56.10A
40447954500042,Inconnu,Restaurant,A,10.0,03,14 DUPETIT-THOUARS,56.10A
93802705900014,DADA TRATTORIA,Restaurant,A,2.0,NN,35 WASHINGTON,56.10C
92117343100013,Inconnu,Restaurant,A,4.0,11,25 BOISSY D'ANGLAS,56.10A
40068950100015,Inconnu,Restaurant,A,31.0,01,120 DES MOINES,56.10A
89942557300016,Inconnu,Restaurant,A,5.0,02,32 D'ORSEL,56.10C
35096948100018,Inconnu,Restaurant,A,37.0,11,41 MONTMARTRE,56.10A
34425600300015,Inconnu,Autre,A,38.0,NN,39 D'EYLAU,68.20B
81464643600026,CHEZ LOULOU,Bar,A,7.0,11,63 RAMBUTEAU,56.30Z
91286977300024,THE HONEY MOON,Bar,A,4.0,02,15 SAINT-SABIN,56.30Z
92538239200015,LE CEPAGE MONTMARTROIS,Restaurant,A,2.0,NN,65 CAULAINCOURT,56.10A
88861378300032,Inconnu,Restaurant,A,3.0,03,47 CLER,56.10C
85350240900024,Inconnu,Restaurant,A,7.0,03,50 CATHERINE DE LA ROCHEFOUCAULD,56.10C
92844862000015,BISCOTTO,Restaurant,A,2.0,NN,53 JEAN-PIERRE TIMBAUD,56.10A
44499015400015,Inconnu,Restaurant,A,23.0,02,76 ALEXANDRE DUMAS,56.10A
92049574400012,Inconnu,Restaurant,A,4.0,01,33 BERGER,56.10C
98128016700025,Inconnu,Restaurant,A,3.0,NN,38 RAMBUTEAU,56.10C
91213209900025,MDL,Autre,A,4.0,01,71 LECOURBE,10.13B
80486847900010,Inconnu,Autre,A,12.0,02,32 DE LANCRY,47.24Z
92213661900025,Inconnu,Restaurant,A,3.0,01,7 DU BOCCADOR,56.10A
93523649700019,Inconnu,Restaurant,A,2.0,NN,120 SAINT-DENIS,56.10C
85294614400023,LA CABANE 47,Restaurant,A,6.0,03,47 DE LA MOTTE-PICQUET,56.10A
53106451700018,CHARLET PERRIN,Autre,A,15.0,NN,17 MICHEL CHASLES,68.20B
88486583300021,HANOI STREET FOOD,Restaurant,A,2.0,NN,6 DE CONSTANTINOPLE,56.10C
94900215800010,Inconnu,Restaurant,A,3.0,01,16 JOSEPH DIJON,56.10A
50215571600017,BISTROT DE L'OEUVRE,Restaurant,A,18.0,03,56 DE CLICHY,56.10A
85384471000014,Inconnu,Autre,A,7.0,02,230 DE LA CROIX NIVERT,47.76Z
53401760300026,TABAC DE LA BOURSE,Bar,A,2.0,NN,4 DE MAGENTA,56.30Z
49043266300030,Inconnu,Bar,F,3.0,01,3 MORET,56.30Z
98746366800010,Inconnu,Restaurant,A,2.0,NN,10 DE LA GRANDE CHAUMIERE,56.10A
98204100600023,MON POTAGER,Autre,A,2.0,NN,45 RICHARD LENOIR,47.11B
90529897200019,JOAYO,Restaurant,A,5.0,11,44 DE CHOISY,56.10A
98322516000016,Inconnu,Restaurant,A,2.0,NN,74 DES PYRENEES,56.10C
91898011100010,Inconnu,Autre,A,4.0,NN,56 DE BAGNOLET,70.10Z
82971308000028,VINS DES PYRENEES,Restaurant,A,9.0,12,25 BEAUTREILLIS,56.10A
81816571400010,SONATA,Restaurant,A,10.0,NN,56 DE LA TOUR-MAUBOURG,56.10A
90929867100019,LA CANTINE DE SAM,Restaurant,A,4.0,02,4 DES FOSSES SAINT-MARCEL,56.10C
95303816300010,LE FLANEUR,Bar,A,3.0,03,50 DU TEMPLE,56.30Z
97917942100016,Inconnu,Restaurant,A,3.0,01,7 GREFFULHE,56.10A
80295264800029,Inconnu,Autre,A,11.0,03,75 DE SEBASTOPOL,14.13Z
91946698700022,Inconnu,Restaurant,A,3.0,02,62 RAMBUTEAU,56.10C
97829075700019,Inconnu,Restaurant,A,3.0,02,3 DE L'OPERA,56.10A
93451137900026,JOOLS,Restaurant,A,1.0,NN,2 PERNETY,56.10A
93073275500010,Inconnu,Bar,A,2.0,NN,8 DE LA MICHODIERE,56.30Z
92141712700013,L'ALOUETTE,Restaurant,A,4.0,11,24 DU CHAMP DE L'ALOUETTE,56.10A
91962347000029,Inconnu,Autre,F,126.0,NN,3 DE SAINT-SIMON,70.10Z
90920679900027,Inconnu,Restaurant,A,4.0,11,71 PAUL DOUMER,56.10A
80534090800021,LE JOCKEY,Bar,A,11.0,02,72 LEON FROT,56.30Z
92516506000011,Inconnu,Autre,A,2.0,NN,7 DE JOINVILLE,47.11B
93969308100019,Inconnu,Restaurant,A,1.0,NN,44 DU LOUVRE,56.10C
49348201200033,BOBUN,Restaurant,A,7.0,02,27 DES MATHURINS,56.10A
83153962200017,Inconnu,Restaurant,A,9.0,02,161 SAINT-CHARLES,56.10A
94932530200022,Inconnu,Restaurant,A,3.0,02,38 CROIX DES PETITS CHAMPS,56.10C
98314735600015,LE PARIS LYON,Bar,A,2.0,NN,27 DE LYON,56.30Z
38444852800016,Inconnu,Restaurant,A,126.0,NN,32 LA BRUYERE,56.10A
82261411100018,D-STOCK 112,Autre,A,10.0,NN,112 REAUMUR,47.71Z
80051356600011,KRYS,Autre,A,12.0,02,40 SAINT-HONORE,47.78A
99393738200014,COUCOU MARKET,Autre,A,1.0,NN,60 SAINT-HONORE,47.11B
93960088800019,Inconnu,Autre,F,1.0,NN,37 DES DAMES,70.10Z
30348591600017,Inconnu,Autre,A,51.0,03,18 ALIBERT,55.10Z
94193649400017,Inconnu,Restaurant,A,1.0,NN,92 DE MAUBEUGE,56.10C
90770987700019,POKE BENTO,Restaurant,A,5.0,03,18 VIGNON,56.10C
93353460400014,Inconnu,Restaurant,A,2.0,NN,61 DU FAUBOURG SAINT-ANTOINE,56.10C
79193176900024,L'ETINCELLE,Restaurant,A,13.0,NN,33 DE CLICHY,56.10A
97897990400015,LA BELLE LIEGEOISE,Restaurant,A,3.0,NN,50 DES LOMBARDS,56.10C
92376320500013,Inconnu,Restaurant,A,3.0,01,34 SAINT-FERDINAND,56.10A
95190568600014,Inconnu,Restaurant,A,3.0,02,39 MONTCALM,56.10A
95217953900020,LES SAISONNIERS,Autre,A,3.0,02,323 DE VAUGIRARD,47.11B
91177523700017,LE HAVANE,Restaurant,A,4.0,01,67 DU FAUBOURG MONTMARTRE,56.10A
50092499800049,BIERES CULTES,Autre,F,13.0,NN,44 DES BOULANGERS,47.25Z
88358376700057,NOIR COFFEE SHOP,Bar,A,4.0,NN,32 GUSTAVE COURBET,56.30Z
83461180800017,SAVEURS D'ASIE,Restaurant,A,8.0,01,31 MONGE,56.10C
84319269100023,Inconnu,Autre,A,2.0,NN,52 DE LANCRY,10.71C
81116575200122,Inconnu,Restaurant,A,2.0,NN,114 VICTOR HUGO,56.10C
79440343600015,Inconnu,Bar,A,13.0,02,27 ORNANO,56.30Z
89150176900022,SEMELE,Autre,A,5.0,NN,75 SEDAINE,47.25Z
39422429900013,Inconnu,Restaurant,A,32.0,03,13 DE BASSANO,56.10A
38807872700012,Inconnu,Autre,A,34.0,11,3 PARROT,55.10Z
93120142000011,Inconnu,Autre,F,2.0,NN,114 D'AVRON,47.76Z
90873182100017,Inconnu,Autre,A,5.0,01,83 DE LA GRANDE ARMEE,10.71C
57208939900016,Inconnu,Restaurant,A,69.0,03,7 TARDIEU,56.10A
91840667900012,Inconnu,Restaurant,A,4.0,01,27 DE DOUAI,56.10A
95305782500028,Inconnu,Restaurant,A,3.0,02,148 DE LA POMPE,56.10A
53830130000017,Inconnu,Restaurant,A,15.0,11,47 DE L'ABBE GREGOIRE,56.10C
88344911800016,ANAS PIZZA BINKS,Restaurant,A,6.0,03,88 OBERKAMPF,56.10C
91479710500014,Inconnu,Restaurant,A,4.0,02,67 PARMENTIER,56.10A
42108931900014,Inconnu,Restaurant,A,28.0,11,110 DE CLICHY,56.10A
91161388300048,MEAT MY FISH,Restaurant,A,2.0,NN,18 DE LA TERRASSE,56.10C
85268005700043,A LA VILLE DE PETROGRAD,Restaurant,A,7.0,NN,13 DARU,56.10A
49841635300015,LE LEVAIN DE GRENELLE,Autre,A,19.0,11,75 DE GRENELLE,10.71C
93749582800017,Inconnu,Restaurant,A,2.0,NN,15 DUPONT DES LOGES,56.10C
